Pais,Continente,Codigo,Anio,Combustibles Fosiles,Renovables,Nuclear,Id_Pais
Bangladesh,Asia,BGD,1985,95.47,4.53,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1986,97.47,2.53,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1987,97.36,2.64,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1988,96.91,3.09,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1989,96.09,3.91,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1990,96.46,3.54,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1991,96.52,3.48,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1992,96.97,3.03,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1993,97.9,2.1,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1994,97.24,2.76,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1995,98.97,1.03,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1996,98.05,1.95,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1997,98.2,1.8,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1998,97.96,2.04,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,1999,98.06,1.94,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2000,98.37,1.63,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2001,98.12,1.88,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2002,98.64,1.36,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2003,98.72,1.28,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2004,98.77,1.23,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2005,98.86,1.14,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2006,98.95,1.05,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2007,98.98,1.02,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2008,98.78,1.22,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2009,99.49,0.51,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2010,99.14,0.86,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2011,99.05,0.95,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2012,99.17,0.83,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2013,99.21,0.79,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2014,99.35,0.65,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2015,99.18,0.82,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2016,99.19,0.81,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2017,99.11,0.89,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2018,99.25,0.75,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2019,99.32,0.68,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2020,99.34,0.66,0.0,f78a77f631d275aac6a914a17fe1b885
Bangladesh,Asia,BGD,2021,99.35,0.65,,f78a77f631d275aac6a914a17fe1b885
Belarus,Europe,BLR,1985,99.99,0.01,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1986,99.99,0.01,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1987,99.99,0.01,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1988,99.99,0.01,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1989,99.99,0.01,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1990,99.99,0.01,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1991,99.99,0.01,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1992,99.99,0.01,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1993,99.98,0.02,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1994,99.98,0.02,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1995,99.98,0.02,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1996,99.98,0.02,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1997,99.98,0.02,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1998,99.97,0.03,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,1999,99.98,0.02,0.0,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2000,99.97,0.03,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2001,99.96,0.04,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2002,99.97,0.03,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2003,99.97,0.03,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2004,99.97,0.03,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2005,99.96,0.04,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2006,99.96,0.04,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2007,99.95,0.05,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2008,99.9,0.07,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2009,99.8,0.11,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2010,99.74,0.13,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2011,99.75,0.14,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2012,99.74,0.16,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2013,99.69,0.22,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2014,99.7,0.21,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2015,99.64,0.27,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2016,99.58,0.35,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2017,99.24,0.69,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2018,99.37,0.58,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2019,99.24,0.71,,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2020,98.66,0.99,0.3,6542f875eaa09a5c550e5f3986400ad9
Belarus,Europe,BLR,2021,94.26,0.97,4.72,6542f875eaa09a5c550e5f3986400ad9
Belgium,Europe,BEL,1965,99.81,0.19,0.0,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1966,99.77,0.22,0.0,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1967,99.77,0.17,0.06,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1968,99.81,0.16,0.04,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1969,99.85,0.13,0.01,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1970,99.84,0.13,0.03,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1971,99.93,0.07,0.0,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1972,99.9,0.09,0.01,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1973,99.81,0.15,0.04,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1974,99.73,0.19,0.08,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1975,96.13,0.16,3.72,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1976,94.73,0.09,5.18,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1977,93.58,0.26,6.15,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1978,93.56,0.26,6.18,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1979,94.24,0.29,5.47,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1980,93.4,0.31,6.29,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1981,92.84,0.38,6.78,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1982,91.15,0.22,8.63,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1983,86.08,0.21,13.71,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1984,84.69,0.21,15.1,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1985,81.78,0.19,18.04,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1986,79.85,0.25,19.9,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1987,79.12,0.3,20.58,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1988,79.0,0.28,20.72,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1989,80.07,0.26,19.67,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1990,80.22,0.27,19.51,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1991,80.82,0.26,18.92,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1992,80.48,0.29,19.22,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1993,80.9,0.25,18.85,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1994,82.36,0.28,17.36,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1995,82.24,0.31,17.46,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1996,82.53,0.24,17.23,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1997,81.1,0.25,18.65,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1998,81.87,0.32,17.81,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,1999,80.59,0.36,19.05,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2000,81.18,0.43,18.38,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2001,81.82,0.45,17.73,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2002,81.44,0.48,18.09,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2003,82.2,0.49,17.31,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2004,82.28,0.61,17.11,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2005,81.84,0.87,17.3,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2006,81.99,1.21,16.8,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2007,81.44,1.42,17.14,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2008,82.4,1.76,15.84,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2009,80.03,2.52,17.44,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2010,80.39,3.1,16.51,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2011,78.28,4.05,17.67,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2012,79.64,5.06,15.3,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2013,78.95,5.38,15.66,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2014,80.71,6.05,13.24,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2015,83.28,6.66,10.05,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2016,78.19,6.36,15.45,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2017,78.35,6.91,14.74,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2018,82.58,7.42,10.0,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2019,77.35,7.96,14.69,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2020,76.54,10.64,12.82,6c1674d14bf5f95742f572cddb0641a7
Belgium,Europe,BEL,2021,73.89,9.34,16.77,6c1674d14bf5f95742f572cddb0641a7
Brazil,South America,BRA,1965,72.45,27.55,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1966,72.38,27.62,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1967,72.12,27.88,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1968,74.44,25.56,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1969,74.94,25.06,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1970,73.1,26.9,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1971,73.18,26.82,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1972,72.61,27.39,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1973,73.9,26.1,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1974,73.07,26.93,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1975,72.0,28.0,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1976,70.84,29.16,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1977,68.92,31.08,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1978,68.47,31.53,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1979,66.61,33.39,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1980,63.81,36.19,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1981,62.5,37.5,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1982,60.9,39.1,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1983,58.13,41.87,0.0,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1984,56.41,43.22,0.37,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1985,55.35,43.93,0.72,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1986,56.75,43.22,0.03,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1987,57.03,42.78,0.19,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1988,55.88,44.01,0.11,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1989,55.09,44.57,0.33,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1990,54.31,45.28,0.42,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1991,53.88,45.86,0.26,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1992,54.8,44.9,0.3,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1993,54.77,45.16,0.07,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1994,55.43,44.57,0.01,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1995,55.28,44.35,0.37,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1996,55.58,44.08,0.34,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1997,56.09,43.49,0.42,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1998,56.01,43.57,0.42,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,1999,56.36,43.14,0.5,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2000,55.96,43.29,0.75,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2001,59.09,39.11,1.8,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2002,57.56,40.76,1.69,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2003,56.13,42.28,1.59,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2004,56.4,42.29,1.31,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2005,55.78,43.15,1.07,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2006,55.5,43.05,1.45,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2007,54.4,44.38,1.22,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2008,55.32,43.37,1.32,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2009,52.47,46.31,1.22,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2010,54.52,44.25,1.23,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2011,54.82,43.91,1.27,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2012,56.67,42.07,1.26,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2013,58.99,39.84,1.17,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2014,60.02,38.85,1.13,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2015,58.29,40.6,1.11,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2016,55.25,43.54,1.21,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2017,55.54,43.28,1.18,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2018,52.76,46.08,1.16,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2019,51.53,47.3,1.17,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2020,49.47,49.47,1.06,42537f0fb56e31e20ab9c2305752087d
Brazil,South America,BRA,2021,52.72,46.22,1.06,42537f0fb56e31e20ab9c2305752087d
Bulgaria,Europe,BGR,1965,95.07,4.93,0.0,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1966,95.38,4.62,0.0,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1967,96.0,4.0,0.0,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1968,97.69,2.31,0.0,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1969,97.08,2.92,0.0,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1970,96.96,3.04,0.0,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1971,97.06,2.94,0.0,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1972,97.24,2.76,0.0,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1973,96.74,3.26,0.0,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1974,96.34,2.56,1.1,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1975,94.53,2.73,2.73,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1976,91.85,3.11,5.04,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1977,90.84,3.52,5.64,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1978,91.73,2.81,5.47,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1979,91.41,3.08,5.51,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1980,91.53,3.27,5.21,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1981,88.95,3.23,7.82,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1982,88.35,2.66,8.99,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1983,86.86,2.9,10.24,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1984,86.51,2.84,10.65,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1985,86.98,1.96,11.06,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1986,88.03,2.0,9.97,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1987,87.64,2.17,10.19,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1988,85.0,2.17,12.84,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1989,85.97,2.27,11.77,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1990,85.46,1.71,12.83,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1991,82.98,2.75,14.26,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1992,84.21,2.48,13.31,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1993,82.69,2.19,15.12,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1994,81.04,1.72,17.24,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1995,79.45,2.52,18.03,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1996,77.85,3.19,18.96,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1997,77.19,3.18,19.64,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1998,76.79,3.72,19.48,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,1999,75.34,3.79,20.87,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2000,72.65,3.63,23.72,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2001,73.2,2.27,24.53,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2002,71.27,2.92,25.81,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2003,75.01,3.86,21.13,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2004,74.76,4.14,21.1,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2005,73.3,5.21,21.49,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2006,73.12,4.98,21.9,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2007,79.6,3.51,16.89,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2008,78.03,3.6,18.36,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2009,74.66,5.13,20.18,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2010,73.06,7.62,19.24,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2011,75.81,4.85,19.25,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2012,73.18,6.87,19.49,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2013,70.98,9.59,18.78,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2014,70.29,9.54,19.57,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2015,70.93,10.6,17.74,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2016,70.98,9.05,19.1,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2017,73.2,7.62,18.3,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2018,68.53,11.8,18.81,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2019,69.15,9.95,19.93,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2020,66.67,10.69,21.61,01a151debf2bfee8906f43f4342eb10b
Bulgaria,Europe,BGR,2021,68.08,11.49,19.02,01a151debf2bfee8906f43f4342eb10b
Canada,North America,CAN,1965,74.84,25.14,0.03,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1966,73.77,26.19,0.03,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1967,74.36,25.61,0.03,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1968,75.37,24.47,0.16,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1969,74.39,25.52,0.09,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1970,74.82,25.03,0.16,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1971,74.44,24.93,0.63,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1972,73.12,25.89,0.99,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1973,72.53,25.55,1.92,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1974,71.39,26.81,1.79,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1975,72.29,26.16,1.56,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1976,71.61,26.33,2.06,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1977,71.24,25.81,2.95,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1978,69.52,27.06,3.43,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1979,68.94,27.3,3.76,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1980,68.48,27.54,3.98,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1981,66.38,29.4,4.22,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1982,66.42,29.42,4.16,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1983,64.2,30.5,5.3,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1984,63.79,30.86,5.36,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1985,62.38,31.61,6.01,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1986,60.94,32.05,7.01,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1987,60.99,31.65,7.36,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1988,62.8,29.61,7.59,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1989,64.99,27.82,7.2,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1990,63.69,29.48,6.83,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1991,61.58,30.5,7.92,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1992,62.17,30.51,7.32,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1993,61.23,30.45,8.32,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1994,60.87,29.93,9.2,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1995,61.96,29.89,8.15,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1996,61.6,30.88,7.52,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1997,63.05,30.28,6.66,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1998,64.84,29.31,5.85,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,1999,64.58,29.59,5.83,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,2000,64.61,29.77,5.62,445d337b5cd5de476f99333df6b0c2a7
Canada,North America,CAN,2001,65.79,28.2,6.01,445d337b5cd5de476f99333df6b0c2a7
